SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_2,EXT_SOURCE_3,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
412279,1,Cash loans,M,Y,Y,0,135000.0,545040.0,26640.0,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.016612,-16502,-960,-5661.0,-54,1,1,1,1,1,0,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,0.590403461011275,0.0944516919837718,2.0,0.0,2.0,0.0,-329.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
203709,1,Cash loans,F,N,Y,0,117000.0,360000.0,28570.5,360000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-17792,-3301,-4209.0,-1136,1,1,0,1,0,0,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Agriculture,0.2579364754681017,0.324891229465852,0.0,0.0,0.0,0.0,-483.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
388040,1,Cash loans,M,Y,Y,0,1890000.0,900000.0,57649.5,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.026392,-16564,-1047,-7.0,-110,1,1,0,1,0,1,2.0,2,2,TUESDAY,13,0,0,0,0,1,1,Business Entity Type 3,0.6588411588799576,0.3572932680336494,9.0,0.0,9.0,0.0,-2209.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
148531,0,Cash loans,M,N,N,0,112500.0,135000.0,12622.5,135000.0,Unaccompanied,Commercial associate,Incomplete higher,Single / not married,House / apartment,0.026392,-9581,-1411,-4402.0,-2121,1,1,1,1,1,0,1.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Trade: type 2,0.6245047473378957,0.7281412993111438,0.0,0.0,0.0,0.0,-1244.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
277053,0,Cash loans,M,Y,Y,0,189000.0,225000.0,18040.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-10329,-1068,-746.0,-2601,1,1,0,1,0,0,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,Self-employed,0.5584856598435815,0.7394117535524816,0.0,0.0,0.0,0.0,-1535.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
240425,0,Cash loans,F,N,Y,0,112500.0,225000.0,12915.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018209,-23963,365243,-3594.0,-4089,1,0,0,1,0,0,2.0,3,3,FRIDAY,8,0,0,0,0,0,0,XNA,0.5322173360983052,0.7136313997323308,0.0,0.0,0.0,0.0,-339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
158084,0,Revolving loans,F,N,Y,0,135000.0,225000.0,11250.0,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.007305,-18140,-3638,-3158.0,-1701,1,1,1,1,1,0,2.0,3,3,THURSDAY,10,0,0,0,0,0,0,Other,0.501740349304867,0.5762088360175724,4.0,0.0,4.0,0.0,-2277.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0
314414,0,Cash loans,M,Y,Y,2,180000.0,1270174.5,37138.5,994500.0,"Spouse, partner",Working,Higher education,Married,House / apartment,0.035792,-11483,-201,-5144.0,-2079,1,1,0,1,0,0,4.0,2,2,TUESDAY,13,0,0,0,0,1,1,Construction,0.7272173204213742,0.8128226070575616,8.0,0.0,8.0,0.0,-567.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
140256,0,Revolving loans,F,N,Y,0,157500.0,270000.0,13500.0,270000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.018209,-19948,-1157,-5561.0,-3493,1,1,0,1,0,0,2.0,3,3,FRIDAY,12,0,0,0,0,0,0,Self-employed,0.0887619377448496,0.807273923277881,0.0,0.0,0.0,0.0,-503.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
258286,1,Cash loans,F,N,N,2,112500.0,755190.0,38556.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15162,-1810,-6882.0,-4488,1,1,1,1,0,0,4.0,1,1,THURSDAY,17,0,1,1,0,1,1,Business Entity Type 3,0.7345846142207222,0.3979463219016906,1.0,0.0,1.0,0.0,-802.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
244675,0,Cash loans,F,N,N,0,225000.0,773680.5,31639.5,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-11938,-220,-206.0,-602,1,1,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,1,1,0,Trade: type 3,0.218962345274076,0.3893387918468769,0.0,0.0,0.0,0.0,-197.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
139852,1,Cash loans,F,Y,Y,0,382500.0,508495.5,24592.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00823,-14239,-1917,-1298.0,-5216,1,1,0,1,0,0,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Medicine,0.1315480853250183,0.6754132910917112,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
162764,0,Cash loans,F,Y,Y,0,103500.0,518562.0,25078.5,463500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.020713,-11983,-2455,-4954.0,-1643,1,1,0,1,0,1,2.0,3,2,TUESDAY,12,0,0,0,0,0,0,School,0.6148833564031142,0.4223696523543468,3.0,0.0,3.0,0.0,-1506.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
129359,0,Revolving loans,F,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.035792,-19288,-921,-193.0,-2476,1,1,0,1,0,0,1.0,2,2,MONDAY,10,0,0,0,0,0,0,Kindergarten,0.611023584581978,,1.0,1.0,1.0,1.0,-179.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
306733,1,Cash loans,M,Y,N,0,225000.0,760225.5,30150.0,679500.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.02461,-8435,-482,-3319.0,-1068,1,1,1,1,1,0,2.0,2,2,MONDAY,18,0,0,0,0,1,1,Military,0.0211116165071362,0.2851799046358216,0.0,0.0,0.0,0.0,-529.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
397602,1,Cash loans,M,Y,N,1,162000.0,364896.0,18760.5,315000.0,Unaccompanied,State servant,Incomplete higher,Married,House / apartment,0.010006,-14853,-3931,-3237.0,-5814,1,1,1,1,0,0,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Emergency,0.4510879528392936,0.2079641743053816,0.0,0.0,0.0,0.0,-615.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
320147,1,Cash loans,F,N,N,1,135000.0,675000.0,19867.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-18685,-3614,-3565.0,-2228,1,1,0,1,0,0,3.0,2,2,FRIDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.3411474826037559,0.3672910183026313,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
308688,1,Cash loans,F,N,N,0,72000.0,454500.0,23238.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018209,-17979,-1848,-406.0,-834,1,1,1,1,0,0,2.0,3,3,MONDAY,16,0,0,0,0,0,0,Trade: type 7,0.6172161001849705,0.3328505641648731,0.0,0.0,0.0,0.0,-374.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
178066,0,Cash loans,F,N,Y,1,180000.0,1058197.5,38137.5,913500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.010147,-11199,-2576,-2118.0,-3518,1,1,0,1,0,0,3.0,2,2,SATURDAY,14,0,0,0,0,0,0,Security,0.5172594796878771,0.524496446363472,0.0,0.0,0.0,0.0,-673.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,5.0
217623,0,Cash loans,M,N,Y,2,135000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-14538,-6208,-8625.0,-4908,1,1,0,1,0,0,4.0,2,2,SATURDAY,12,0,0,0,0,0,0,Industry: type 11,0.6797311703330493,0.5442347412142162,0.0,0.0,0.0,0.0,-332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
245872,0,Cash loans,M,Y,Y,0,157500.0,481495.5,31729.5,454500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-9842,-1889,-3332.0,-2533,1,1,0,1,0,0,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Self-employed,0.6670303853001249,0.6925590674998008,0.0,0.0,0.0,0.0,-339.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0
296424,0,Cash loans,F,Y,Y,0,360000.0,1535715.0,44901.0,1341000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.04622,-15674,-1560,-9190.0,-4434,1,1,1,1,0,0,2.0,1,1,TUESDAY,17,0,0,0,0,1,1,Trade: type 7,0.5507019486387515,0.3506958432829587,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
394481,0,Cash loans,F,N,N,0,108000.0,380533.5,16119.0,328500.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.032561,-23429,365243,-9416.0,-2242,1,0,0,1,0,0,1.0,1,1,WEDNESDAY,12,0,0,0,0,0,0,XNA,0.5750272699095527,,0.0,0.0,0.0,0.0,-1686.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
328838,0,Cash loans,F,N,N,0,337500.0,225000.0,13765.5,225000.0,Family,Commercial associate,Higher education,Married,House / apartment,0.04622,-22243,-3055,-15287.0,-4885,1,1,0,1,0,0,2.0,1,1,MONDAY,10,0,0,0,0,0,0,School,0.6971016928199412,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
288458,1,Cash loans,F,N,Y,0,72000.0,725310.0,28764.0,725310.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.018029,-23738,365243,-7398.0,-4799,1,0,0,1,0,0,2.0,3,3,MONDAY,7,0,0,0,0,0,0,XNA,0.5867762159697797,,0.0,0.0,0.0,0.0,-720.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
247610,0,Cash loans,F,N,Y,0,157500.0,779688.0,39937.5,630000.0,Other_A,Working,Higher education,Married,House / apartment,0.022625,-13263,-3199,-7209.0,-4524,1,1,0,1,1,0,2.0,2,2,THURSDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.2890242435282157,0.5298898341969072,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
121525,1,Cash loans,F,N,Y,0,202500.0,1125000.0,39856.5,1125000.0,Family,Working,Higher education,Married,House / apartment,0.026392,-14125,-635,-3451.0,-4692,1,1,0,1,0,0,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Other,0.4847048163748897,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407064,0,Cash loans,F,Y,N,0,67500.0,99000.0,10273.5,99000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-21282,365243,-3809.0,-4827,1,0,0,1,0,0,2.0,2,2,MONDAY,17,0,0,0,0,0,0,XNA,0.4723185236571182,,0.0,0.0,0.0,0.0,-1248.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
398079,0,Revolving loans,F,Y,Y,0,135000.0,405000.0,20250.0,405000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.031329,-13289,-1779,-2433.0,-3759,1,1,0,1,0,0,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Business Entity Type 1,0.780242629731914,0.7001838506835805,0.0,0.0,0.0,0.0,-791.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
243323,0,Cash loans,M,N,N,0,49500.0,238500.0,24565.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.019101,-23749,365243,-2335.0,-4797,1,0,0,1,0,0,2.0,2,2,SATURDAY,12,0,0,0,0,0,0,XNA,0.5287805738863648,0.7981372313187245,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
380278,0,Cash loans,M,Y,N,0,202500.0,900000.0,31887.0,900000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.010032,-17983,-1802,-720.0,-1537,1,1,0,1,1,0,2.0,2,2,SATURDAY,13,0,0,0,0,1,1,Military,0.5381955932190663,0.5919766183185521,4.0,0.0,4.0,0.0,-316.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
282707,1,Cash loans,F,N,Y,1,135000.0,1852807.5,64530.0,1692000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-13946,-1740,-2341.0,-874,1,1,0,1,0,0,3.0,2,2,MONDAY,17,0,0,0,1,1,0,Business Entity Type 2,0.5465431022049997,0.5082869913916046,2.0,1.0,2.0,0.0,-2763.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
277607,1,Cash loans,M,N,N,0,292500.0,755190.0,27985.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.009334,-8767,-1630,-388.0,-1342,1,1,1,1,1,0,1.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Government,0.6619945153456122,,0.0,0.0,0.0,0.0,-652.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
371610,0,Cash loans,F,Y,Y,2,157500.0,381528.0,27778.5,315000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020713,-16050,-2556,-3820.0,-4130,1,1,0,1,0,0,4.0,3,3,SATURDAY,6,0,0,0,0,0,0,Kindergarten,0.0465075037726235,0.6296742509538716,0.0,0.0,0.0,0.0,-648.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
389918,1,Cash loans,M,Y,Y,2,202500.0,495000.0,25402.5,495000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.025164,-10290,-2625,-47.0,-1874,1,1,0,1,0,0,4.0,2,2,TUESDAY,12,0,0,0,0,1,1,Other,0.5711859746838093,0.2896112383820055,2.0,0.0,2.0,0.0,-1711.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0
249750,1,Cash loans,F,N,Y,0,225000.0,474048.0,21010.5,360000.0,Family,Working,Higher education,Married,House / apartment,0.04622,-16753,-1271,-7936.0,-294,1,1,0,1,0,0,2.0,1,1,TUESDAY,9,0,0,0,0,0,0,Restaurant,0.7641770336056802,0.3706496323299817,6.0,0.0,6.0,0.0,-1525.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
272362,0,Cash loans,F,N,Y,0,105750.0,808650.0,26217.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.015221,-19343,365243,-12229.0,-1728,1,0,0,1,0,0,2.0,2,2,WEDNESDAY,7,0,0,0,0,0,0,XNA,0.3040663327828807,0.3962195720630885,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
401218,1,Cash loans,M,Y,Y,2,211500.0,835380.0,42709.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Office apartment,0.020246,-11672,-478,-2230.0,-3583,1,1,1,1,0,0,4.0,3,3,TUESDAY,9,0,0,0,1,1,0,Business Entity Type 2,0.2100867493688752,0.3296550543128238,0.0,0.0,0.0,0.0,-1977.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0
102945,1,Cash loans,F,N,Y,0,112500.0,239850.0,25447.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.014464,-24853,365243,-269.0,-283,1,0,0,1,0,0,1.0,2,2,THURSDAY,10,0,0,0,0,0,0,XNA,0.4568770740126704,,0.0,0.0,0.0,0.0,-173.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
309833,1,Cash loans,F,N,Y,2,112500.0,1971072.0,68643.0,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-11717,-381,-1114.0,-1771,1,1,0,1,0,0,4.0,3,3,TUESDAY,10,0,0,0,0,0,0,Self-employed,0.6972909711268442,0.6940926425266661,0.0,0.0,0.0,0.0,-731.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
222749,1,Cash loans,M,Y,Y,0,117000.0,148500.0,7708.5,148500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-20451,-2039,-1745.0,-3814,1,1,0,1,0,0,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Transport: type 4,0.644081149739283,0.7062051096536562,7.0,3.0,7.0,3.0,-1221.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
323781,0,Cash loans,F,N,Y,0,225000.0,1252363.5,47700.0,1152000.0,Unaccompanied,State servant,Secondary / secondary special,Widow,Municipal apartment,0.072508,-22845,-13289,-13220.0,-4284,1,1,0,1,1,0,1.0,1,1,TUESDAY,17,0,0,0,0,0,0,Other,0.7472636207957585,0.5442347412142162,0.0,0.0,0.0,0.0,-2425.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,7.0,2.0
218057,0,Cash loans,F,Y,N,2,157500.0,1125000.0,29808.0,1125000.0,Family,Working,Higher education,Married,House / apartment,0.028663,-11343,-2157,-619.0,-1199,1,1,0,1,0,0,4.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Industry: type 9,0.6734630707009377,0.6706517530862718,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
162825,1,Cash loans,F,N,N,2,135000.0,509400.0,40243.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-16634,-4589,-2382.0,-196,1,1,1,1,0,0,4.0,2,2,THURSDAY,16,0,0,0,0,0,0,Self-employed,0.6203420635517257,,0.0,0.0,0.0,0.0,-13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
226369,0,Cash loans,M,Y,N,0,270000.0,491031.0,31878.0,463500.0,,Working,Higher education,Single / not married,With parents,0.006629,-17395,-3620,-6935.0,-947,1,1,0,1,0,0,1.0,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.5822196173494516,0.7076993447402619,4.0,0.0,3.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
195115,0,Revolving loans,F,N,N,0,126000.0,337500.0,16875.0,337500.0,Family,Working,Secondary / secondary special,Single / not married,Rented apartment,0.018634,-11554,-2853,-3044.0,-3390,1,1,0,1,0,0,1.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.747259490846473,0.3927738606031339,3.0,2.0,3.0,1.0,-2519.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
246922,1,Cash loans,F,N,Y,0,99000.0,499261.5,24412.5,351000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003813,-15546,-586,-4434.0,-2408,1,1,0,1,0,0,2.0,2,2,MONDAY,8,0,0,0,0,1,1,Self-employed,0.4026068631028471,,3.0,0.0,3.0,0.0,-420.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
434371,0,Cash loans,F,N,Y,0,117000.0,416052.0,15813.0,292500.0,Family,Working,Higher education,Married,House / apartment,0.018634,-15857,-1081,-3949.0,-3965,1,1,0,1,0,0,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Kindergarten,0.6630457167395012,0.2881295999178507,0.0,0.0,0.0,0.0,-878.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
101531,1,Cash loans,F,N,Y,2,90000.0,675000.0,32602.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-13357,-4685,-590.0,-4109,1,1,0,1,0,0,4.0,2,2,WEDNESDAY,13,0,0,0,0,1,1,Medicine,0.6239097213906388,0.3825018041447388,0.0,0.0,0.0,0.0,-332.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
395937,1,Cash loans,F,Y,Y,1,162000.0,679500.0,22050.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0088659999999999,-13487,-736,-7321.0,-3436,1,1,0,1,0,0,3.0,2,2,THURSDAY,14,0,0,0,0,0,0,Other,0.6760593341314725,0.1047946227497676,0.0,0.0,0.0,0.0,-2667.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
141334,0,Cash loans,F,Y,Y,0,166500.0,285723.0,26203.5,238500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.00823,-17708,-557,-8452.0,-1251,1,1,0,1,0,0,2.0,2,2,THURSDAY,17,0,0,0,0,1,1,Business Entity Type 3,0.5273091569306289,0.4866531565147181,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
217224,0,Cash loans,M,Y,Y,1,180000.0,755190.0,36459.0,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-14116,-735,-372.0,-4537,1,1,0,1,1,0,3.0,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 3,0.5753051238254673,0.520897599048938,3.0,0.0,3.0,0.0,-1258.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
236673,0,Cash loans,F,N,N,0,157500.0,521280.0,22086.0,450000.0,Family,Working,Secondary / secondary special,Widow,House / apartment,0.010006,-19748,-7016,-10383.0,-3289,1,1,0,1,1,0,1.0,2,2,SATURDAY,9,0,0,0,0,0,0,Medicine,0.5404394560025816,0.1082263226697141,2.0,1.0,2.0,1.0,-2269.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
